,last_login
64540,44.8
64541,41.3
64542,0.7
64543,60.5
64544,3.8
64545,72.4
64546,38.9
64547,9.1
64548,131.4
64549,61.6
64550,5.2
64551,44.6
64552,3.5
64553,56.7
64554,57.6
64555,40.6
64556,38.0
64557,16.6
64558,70.6
64559,9.5
64560,1.6
64561,55.3
64562,5.6
64563,53.0
64564,50.8
64565,3.1
64566,44.2
64567,1.3
64568,0.7
64569,57.4
64570,6.8
64571,20.2
64572,50.9
64573,43.2
64574,80.2
64575,5.4
64576,127.8
64577,5.7
64578,2.0
64579,87.6
64580,8.8
64581,36.0
64582,19.2
64583,8.8
64584,16.7
64585,62.4
64586,0.8
64587,3.9
64588,25.0
64589,31.4
64590,1.1
64591,18.6
64592,11.6
64593,36.1
64594,19.1
64595,57.4
64596,14.8
64597,13.3
64598,5.2
64599,6.1
64600,39.2
64601,5.9
64602,141.6
64603,5.3
64604,12.2
64605,49.9
64606,57.0
64607,30.1
64608,65.1
64609,16.4
64610,5.9
64611,5.5
64612,83.5
64613,66.6
64614,12.2
64615,87.8
64616,75.2
64617,14.9
64618,22.3
64619,26.0
64620,64.1
64621,10.9
64622,11.4
64623,48.8
64624,44.2
64625,6.7
64626,30.7
64627,3.4
64628,33.2
64629,39.1
64630,110.0
64631,14.2
64632,42.5
64633,17.7
64634,32.0
64635,117.5
64636,49.8
64637,33.1
64638,26.6
64639,67.3
64640,33.0
64641,25.5
64642,2.9
64643,4.4
64644,23.7
64645,6.0
64646,24.8
64647,11.7
64648,2.6
64649,41.8
64650,18.8
64651,11.6
64652,8.1
64653,51.7
64654,48.0
64655,27.7
64656,8.6
64657,10.6
64658,10.0
64659,16.7
64660,33.9
64661,6.9
64662,0.9
64663,56.1
64664,3.2
64665,10.3
64666,1.1
64667,14.3
64668,13.9
64669,56.5
64670,42.6
64671,20.3
64672,15.7
64673,20.4
64674,10.3
64675,16.1
64676,24.0
64677,24.1
64678,56.9
64679,4.6
64680,23.4
64681,47.1
64682,20.6
64683,66.2
64684,44.8
64685,3.9
64686,92.7
64687,46.2
64688,3.3
64689,102.7
64690,78.0
64691,6.3
64692,20.0
64693,24.9
64694,9.4
64695,4.5
64696,12.5
64697,18.0
64698,26.7
64699,10.4
64700,23.7
64701,54.9
64702,41.3
64703,11.5
64704,49.3
64705,79.3
64706,15.6
64707,14.9
64708,41.5
64709,31.6
64710,26.7
64711,9.3
64712,16.6
64713,32.1
64714,61.0
64715,51.9
64716,51.4
64717,1.8
64718,3.3
64719,5.9
64720,35.4
64721,72.8
64722,12.1
64723,18.4
64724,36.9
64725,6.2
64726,21.3
64727,4.9
64728,53.5
64729,1.0
64730,28.2
64731,124.2
64732,25.2
64733,10.5
64734,7.2
64735,9.0
64736,71.5
64737,5.8
64738,4.3
64739,1.9
64740,5.8
64741,4.7
64742,30.5
64743,12.6
64744,26.9
64745,7.6
64746,28.0
64747,59.1
64748,0.3
64749,39.3
64750,12.6
64751,5.0
64752,6.4
64753,4.4
64754,25.3
64755,39.5
64756,2.8
64757,10.7
64758,1.9
64759,43.5
64760,11.6
64761,2.1
64762,22.6
64763,29.7
64764,10.2
64765,8.7
64766,49.2
64767,44.4
64768,1.6
64769,14.9
64770,35.8
64771,10.8
64772,19.9
64773,55.6
64774,0.9
64775,28.8
64776,12.6
64777,8.3
64778,112.1
64779,76.1
64780,2.1
64781,90.5
64782,46.3
64783,11.2
64784,55.2
64785,34.4
64786,8.4
64787,23.0
64788,27.8
64789,7.7
64790,23.6
64791,51.9
64792,47.1
64793,34.1
64794,14.5
64795,31.1
64796,19.1
64797,22.0
64798,18.7
64799,35.7
64800,15.6
64801,47.9
64802,7.1
64803,24.4
64804,43.0
64805,18.8
64806,8.1
64807,13.9
64808,6.3
64809,9.2
64810,7.2
64811,45.8
64812,4.6
64813,12.6
64814,24.1
64815,10.4
64816,6.5
64817,36.3
64818,26.4
64819,12.5
64820,34.5
64821,103.7
64822,8.0
64823,50.7
64824,28.6
64825,3.3
64826,92.1
64827,100.1
64828,28.5
64829,40.5
64830,13.3
64831,24.2
64832,72.4
64833,1.0
64834,78.7
64835,46.1
64836,2.2
64837,6.8
64838,14.2
64839,64.0
64840,34.6
64841,8.3
64842,42.9
64843,5.9
64844,41.5
64845,0.7
64846,41.3
64847,7.6
64848,2.1
64849,2.9
64850,39.9
64851,25.7
64852,76.0
64853,13.5
64854,13.4
64855,32.9
64856,24.4
64857,5.2
64858,54.2
64859,22.4
64860,1.2
64861,16.5
64862,16.5
64863,31.9
64864,9.9
64865,0.4
64866,38.6
64867,28.7
64868,52.4
64869,19.8
64870,21.0
64871,42.2
64872,13.4
64873,22.5
64874,1.0
64875,10.4
64876,0.6
64877,3.0
64878,25.3
64879,2.0
64880,70.3
64881,2.6
64882,61.9
64883,32.2
64884,82.4
64885,55.2
64886,18.8
64887,7.4
64888,5.2
64889,36.9
64890,53.7
64891,67.5
64892,96.7
64893,41.8
64894,15.0
64895,14.9
64896,0.3
64897,29.8
64898,26.6
64899,21.8
64900,45.9
64901,12.7
64902,2.8
64903,8.2
64904,35.5
64905,8.7
64906,29.8
64907,6.2
64908,13.9
64909,22.7
64910,26.8
64911,13.0
64912,14.2
64913,6.4
64914,5.2
64915,20.3
64916,11.0
64917,0.3
64918,1.9
64919,26.3
64920,18.2
64921,18.8
64922,2.9
64923,52.7
64924,1.9
64925,1.0
64926,57.1
64927,120.0
64928,5.0
64929,53.5
64930,8.1
64931,25.8
64932,6.0
64933,4.1
64934,6.0
64935,4.8
64936,42.6
64937,16.7
64938,8.6
64939,48.0
64940,17.6
64941,82.8
64942,23.5
64943,8.1
64944,4.2
64945,2.8
64946,13.7
64947,13.0
64948,16.3
64949,51.4
64950,0.5
64951,14.0
64952,44.5
64953,10.9
64954,0.6
64955,3.4
64956,4.3
64957,0.6
64958,6.1
64959,57.1
64960,28.6
64961,81.5
64962,21.4
64963,15.0
64964,1.3
64965,1.9
64966,15.6
64967,151.3
64968,1.6
64969,37.3
64970,3.0
64971,9.0
64972,0.9
64973,17.2
64974,11.2
64975,15.7
64976,6.4
64977,13.6
64978,4.0
64979,15.3
64980,46.1
64981,8.9
64982,10.2
64983,11.4
64984,8.6
64985,94.3
64986,15.3
64987,22.3
64988,15.4
64989,36.8
64990,5.7
64991,26.6
64992,35.5
64993,75.5
64994,36.9
64995,96.8
64996,23.9
64997,7.2
64998,7.7
64999,1.1
65000,30.3
65001,87.6
65002,9.6
65003,12.5
65004,2.4
65005,30.0
65006,2.2
65007,42.5
65008,47.5
65009,16.6
65010,6.4
65011,0.1
65012,28.4
65013,11.4
65014,8.2
65015,0.4
65016,6.8
65017,20.1
65018,23.8
65019,19.1
65020,31.4
65021,35.9
65022,110.2
65023,15.4
65024,4.5
65025,21.6
65026,21.5
65027,37.5
65028,5.3
65029,71.2
65030,94.0
65031,15.5
65032,30.2
65033,58.1
65034,22.5
65035,5.2
65036,8.8
65037,3.8
65038,17.8
65039,36.4
65040,80.6
65041,38.6
65042,178.0
65043,4.1
65044,7.0
65045,15.9
65046,112.7
65047,23.2
65048,0.8
65049,58.5
65050,43.0
65051,28.3
65052,21.2
65053,71.7
65054,13.7
65055,7.4
65056,38.1
65057,116.5
65058,39.4
65059,15.9
65060,1.4
65061,26.2
65062,28.8
65063,52.5
65064,8.8
65065,0.9
65066,7.5
65067,21.0
65068,1.0
65069,62.6
65070,12.7
65071,34.6
65072,4.5
65073,64.3
65074,6.0
65075,4.4
65076,18.6
65077,14.4
65078,59.4
65079,79.8
65080,28.6
65081,25.7
65082,62.3
65083,29.4
65084,32.4
65085,53.2
65086,38.4
65087,36.7
65088,50.3
65089,6.4
65090,53.1
65091,50.7
65092,67.5
65093,6.6
65094,26.5
65095,17.2
65096,70.6
65097,36.2
65098,19.7
65099,19.5
65100,33.5
65101,16.1
65102,60.6
65103,5.7
65104,22.2
65105,3.4
65106,17.4
65107,78.2
65108,3.9
65109,50.6
65110,10.6
65111,14.0
65112,58.3
65113,35.5
65114,9.3
65115,99.4
65116,5.9
65117,97.4
65118,18.4
65119,27.2
65120,80.6
65121,26.3
65122,78.1
65123,4.2
65124,49.3
65125,4.6
65126,11.9
65127,8.1
65128,39.5
65129,36.2
65130,16.0
65131,16.9
65132,13.3
65133,11.4
65134,13.0
65135,141.0
65136,4.5
65137,58.7
65138,70.2
65139,22.8
65140,5.3
65141,33.0
65142,88.2
65143,2.0
65144,62.5
65145,31.6
65146,29.7
65147,4.0
65148,39.4
65149,6.1
65150,37.4
65151,25.3
65152,22.8
65153,26.2
65154,4.0
65155,71.1
65156,9.9
65157,1.1
65158,79.9
65159,33.4
65160,20.6
65161,72.3
65162,4.9
65163,2.3
65164,3.7
65165,0.5
65166,53.9
65167,19.9
65168,3.2
65169,40.3
65170,13.0
65171,13.3
65172,10.7
65173,15.4
65174,33.4
65175,86.5
65176,37.8
65177,26.7
65178,7.2
65179,2.3
65180,61.2
65181,4.5
65182,90.2
65183,77.9
65184,5.8
65185,4.2
65186,49.3
65187,21.3
65188,1.4
65189,12.4
65190,51.8
65191,28.2
65192,49.2
65193,8.1
65194,50.5
65195,44.9
65196,44.1
65197,86.9
65198,16.7
65199,76.9
65200,47.1
65201,16.7
65202,5.7
65203,134.8
65204,4.6
65205,24.8
65206,28.4
65207,22.9
65208,0.6
65209,30.0
65210,32.3
65211,27.0
65212,33.5
65213,176.3
65214,11.0
65215,10.1
65216,14.4
65217,1.6
65218,40.9
65219,36.4
65220,8.8
65221,11.3
65222,103.3
65223,10.3
65224,18.4
65225,51.0
65226,3.9
65227,15.9
65228,9.9
65229,37.2
65230,98.6
65231,32.4
65232,23.7
65233,46.6
65234,18.0
65235,11.4
65236,8.5
65237,26.2
65238,2.6
65239,18.4
65240,33.4
65241,183.8
65242,46.4
65243,21.6
65244,1.7
65245,1.1
65246,0.6
65247,2.1
65248,6.2
65249,9.0
65250,6.1
65251,9.0
65252,21.4
65253,53.3
65254,1.3
65255,3.2
65256,123.1
65257,2.4
65258,67.1
65259,6.0
65260,18.8
65261,15.0
65262,57.2
65263,44.6
65264,21.4
65265,31.4
65266,24.2
65267,15.2
65268,28.2
65269,23.7
65270,6.5
65271,3.8
65272,40.6
65273,55.9
65274,0.7
65275,15.5
65276,42.3
65277,77.1
65278,5.0
65279,43.0
65280,16.2
65281,24.1
65282,11.7
65283,44.0
65284,36.1
65285,56.6
65286,10.7
65287,32.4
65288,73.1
65289,39.2
65290,14.5
65291,1.5
65292,30.9
65293,47.7
65294,4.0
65295,98.0
65296,71.1
65297,5.0
65298,29.5
65299,5.7
65300,3.8
65301,0.6
65302,81.9
65303,41.8
65304,30.4
65305,50.0
65306,2.2
65307,27.1
65308,13.1
65309,34.4
65310,49.0
65311,33.9
65312,4.3
65313,47.7
65314,66.4
65315,35.0
65316,37.1
65317,8.0
65318,15.8
65319,9.1
65320,3.9
65321,9.8
65322,56.9
65323,4.3
65324,3.8
65325,17.7
65326,10.6
65327,41.3
65328,65.2
65329,28.5
65330,13.9
65331,32.2
65332,49.7
65333,37.0
65334,18.0
65335,36.6
65336,52.4
65337,2.5
65338,18.9
65339,1.1
65340,81.2
65341,13.6
65342,51.6
65343,11.6
65344,59.7
65345,28.1
65346,2.6
65347,26.2
65348,0.2
65349,56.2
65350,6.3
65351,38.8
65352,26.3
65353,1.0
65354,28.1
65355,60.4
65356,21.1
65357,31.7
65358,10.7
65359,8.5
65360,42.3
65361,12.2
65362,8.3
65363,32.7
65364,68.4
65365,3.1
65366,29.5
65367,5.3
65368,11.6
65369,4.5
65370,88.3
65371,38.8
65372,7.2
65373,4.8
65374,42.0
65375,22.6
65376,19.3
65377,17.9
65378,0.8
65379,28.3
65380,26.0
65381,0.8
65382,20.7
65383,12.7
65384,33.4
65385,10.2
65386,4.9
65387,25.0
65388,3.9
65389,21.2
65390,14.6
65391,16.5
65392,14.7
65393,64.3
65394,1.1
65395,32.4
65396,33.1
65397,7.6
65398,65.8
65399,24.2
65400,39.2
65401,60.2
65402,35.6
65403,9.4
65404,9.0
65405,44.0
65406,8.2
65407,4.8
65408,89.0
65409,27.3
65410,5.0
65411,36.1
65412,9.5
65413,15.3
65414,17.5
65415,47.7
65416,1.9
65417,68.4
65418,13.5
65419,10.4
65420,16.6
65421,54.3
65422,30.0
65423,7.8
65424,8.2
65425,0.2
65426,68.8
65427,22.8
65428,16.0
65429,61.0
65430,1.7
65431,11.6
65432,21.8
65433,207.2
65434,81.4
65435,23.4
65436,1.6
65437,17.0
65438,68.2
65439,14.7
65440,56.4
65441,5.8
65442,45.5
65443,34.8
65444,33.0
65445,5.5
65446,56.7
65447,25.4
65448,44.8
65449,18.8
65450,27.2
65451,22.0
65452,40.7
65453,9.9
65454,32.0
65455,82.5
65456,96.3
65457,12.4
65458,59.3
65459,71.6
65460,26.8
65461,22.4
65462,16.7
65463,44.1
65464,8.9
65465,69.9
65466,27.6
65467,8.3
65468,15.6
65469,3.1
65470,27.4
65471,67.2
65472,0.8
65473,20.3
65474,9.5
65475,10.1
65476,25.1
65477,14.6
65478,16.9
65479,50.3
65480,7.1
65481,7.1
65482,0.7
65483,22.1
65484,59.3
65485,13.0
65486,1.5
65487,5.2
65488,3.3
65489,0.7
65490,2.6
65491,4.5
65492,3.0
65493,26.0
65494,36.3
65495,61.9
65496,18.4
65497,164.6
65498,8.3
65499,6.0
65500,16.4
65501,70.7
65502,49.3
65503,17.4
65504,21.8
65505,10.1
65506,18.3
65507,19.2
65508,33.8
65509,23.8
65510,50.6
65511,4.9
65512,36.1
65513,26.6
65514,28.1
65515,71.4
65516,9.5
65517,15.4
65518,49.2
65519,0.4
65520,20.8
65521,26.2
65522,25.4
65523,104.8
65524,15.9
65525,52.5
65526,1.5
65527,1.5
65528,2.5
65529,68.4
65530,4.3
65531,7.6
65532,11.9
65533,61.7
65534,22.6
65535,9.1
65536,53.4
65537,31.4
65538,16.9
65539,55.1
65540,13.1
65541,4.5
65542,26.0
65543,83.5
65544,27.5
65545,33.0
65546,11.0
65547,4.4
65548,66.2
65549,24.9
65550,6.5
65551,17.8
65552,22.2
65553,0.2
65554,6.8
65555,22.2
65556,3.6
65557,17.8
65558,34.1
65559,13.0
65560,3.9
65561,5.0
65562,35.2
65563,2.7
65564,0.6
65565,68.8
65566,74.2
65567,18.5
65568,11.5
65569,73.5
65570,14.2
65571,24.5
65572,41.9
65573,14.9
65574,13.1
65575,37.1
65576,8.2
65577,7.7
65578,29.2
65579,76.1
65580,2.0
65581,17.6
65582,10.8
65583,16.6
65584,34.7
65585,13.1
65586,6.1
65587,2.7
65588,2.4
65589,18.4
65590,26.1
65591,4.0
65592,4.9
65593,9.0
65594,8.7
65595,101.6
65596,21.3
65597,14.5
65598,0.7
65599,32.6
65600,7.5
65601,23.5
65602,35.3
65603,2.8
65604,7.1
65605,39.5
65606,24.8
65607,3.0
65608,6.3
65609,25.9
65610,11.3
65611,2.1
65612,0.2
65613,31.5
65614,7.2
65615,4.4
65616,17.3
65617,38.7
65618,21.3
65619,77.2
65620,11.2
65621,24.6
65622,22.3
65623,29.0
65624,16.7
65625,9.8
65626,67.0
65627,16.7
65628,12.9
65629,43.4
65630,28.3
65631,105.1
65632,19.8
65633,49.5
65634,6.5
65635,103.0
65636,27.6
65637,149.8
65638,36.2
65639,9.9
65640,67.0
65641,12.6
65642,8.5
65643,132.2
65644,11.4
65645,37.0
65646,2.3
65647,11.4
65648,24.0
65649,3.1
65650,26.8
65651,71.7
65652,7.5
65653,2.2
65654,86.6
65655,4.2
65656,27.8
65657,40.7
65658,89.3
65659,79.7
65660,32.9
65661,12.9
65662,50.5
65663,82.7
65664,77.1
65665,82.7
65666,5.9
65667,15.2
65668,3.5
65669,15.8
65670,58.5
65671,11.9
65672,156.2
65673,2.8
65674,8.1
65675,0.2
65676,0.8
65677,56.7
65678,31.7
65679,8.6
65680,5.5
65681,19.0
65682,17.1
65683,40.9
65684,26.7
65685,37.5
65686,101.3
65687,26.6
65688,33.0
65689,1.7
65690,6.6
65691,2.0
65692,32.6
65693,6.3
65694,63.1
65695,80.4
65696,13.0
65697,75.2
65698,19.4
65699,22.2
65700,10.3
65701,135.9
65702,26.1
65703,0.1
65704,27.9
65705,0.6
65706,76.9
65707,90.9
65708,4.1
65709,17.3
65710,16.6
65711,6.0
65712,10.3
65713,23.9
65714,7.5
65715,23.5
65716,19.5
65717,15.9
65718,20.8
65719,11.6
65720,54.9
65721,46.8
65722,7.5
65723,13.0
65724,11.4
65725,93.4
65726,20.3
65727,16.0
65728,123.2
65729,4.4
65730,8.5
65731,84.2
65732,34.2
65733,14.4
65734,7.9
65735,22.2
65736,2.4
65737,28.9
65738,33.5
65739,2.3
65740,28.3
65741,23.6
65742,66.0
65743,7.0
65744,79.9
65745,3.1
65746,28.6
65747,37.0
65748,14.7
65749,9.8
65750,5.3
65751,46.4
65752,9.9
65753,27.8
65754,28.5
65755,11.3
65756,55.7
65757,15.7
65758,24.1
65759,11.0
65760,28.1
65761,13.8
65762,6.0
65763,56.7
65764,11.0
65765,45.8
65766,9.3
65767,25.7
65768,20.5
65769,5.7
65770,11.9
65771,11.4
65772,27.8
65773,2.8
65774,6.0
65775,46.5
65776,12.5
65777,6.6
65778,6.4
65779,4.9
65780,35.1
65781,31.4
65782,33.4
65783,17.4
65784,41.4
65785,11.1
65786,7.2
65787,16.7
65788,102.0
65789,11.4
65790,11.5
65791,49.1
65792,48.0
65793,13.6
65794,61.0
65795,62.7
65796,26.4
65797,62.5
65798,5.5
65799,19.0
65800,21.0
65801,1.5
65802,0.9
65803,26.4
65804,62.3
65805,35.7
65806,28.5
65807,40.2
65808,10.6
65809,7.8
65810,13.6
65811,22.6
65812,3.6
65813,38.2
65814,11.6
65815,32.7
65816,8.4
65817,52.0
65818,27.6
65819,52.1
65820,5.4
65821,0.4
65822,7.4
65823,43.8
65824,84.9
65825,25.4
65826,8.3
65827,6.6
65828,22.2
65829,85.5
65830,11.2
65831,44.6
65832,36.3
65833,125.8
65834,40.9
65835,22.0
65836,18.2
65837,12.2
65838,12.2
65839,14.6
65840,13.1
65841,2.5
65842,18.4
65843,22.4
65844,37.5
65845,15.6
65846,19.1
65847,53.0
65848,15.0
65849,3.6
65850,28.1
65851,33.5
65852,15.9
65853,14.5
65854,25.6
65855,7.4
65856,34.8
65857,24.6
65858,4.7
65859,13.3
65860,38.5
65861,5.0
65862,3.0
65863,20.0
65864,9.4
65865,6.2
65866,6.4
65867,25.8
65868,32.7
65869,35.9
65870,19.7
65871,10.3
65872,43.6
65873,47.2
65874,126.1
65875,68.6
65876,0.7
65877,65.3
65878,11.3
65879,29.9
65880,14.5
65881,19.6
65882,0.6
65883,3.7
65884,64.0
65885,42.8
65886,17.0
65887,15.0
65888,96.8
65889,30.3
65890,30.4
65891,54.9
65892,64.8
65893,24.4
65894,28.1
65895,24.1
65896,11.1
65897,13.2
65898,8.8
65899,4.9
65900,40.9
65901,35.6
65902,183.8
65903,23.6
65904,17.0
65905,12.8
65906,10.8
65907,16.1
65908,15.8
65909,7.1
65910,6.4
65911,38.8
65912,7.7
65913,18.3
65914,34.8
65915,82.9
65916,38.1
65917,104.8
65918,11.2
65919,52.1
65920,4.0
65921,44.1
65922,3.5
65923,4.2
65924,13.6
65925,3.9
65926,7.7
65927,5.2
65928,7.7
65929,22.1
65930,6.7
65931,11.0
65932,33.3
65933,13.1
65934,46.7
65935,44.7
65936,14.7
65937,22.1
65938,0.5
65939,28.7
65940,30.7
65941,106.5
65942,26.3
65943,38.9
65944,2.3
65945,18.3
65946,19.6
65947,25.1
65948,23.1
65949,10.8
65950,7.7
65951,34.0
65952,66.5
65953,26.6
65954,31.5
65955,43.5
65956,15.6
65957,48.4
65958,32.4
65959,4.8
65960,1.3
65961,49.3
65962,4.1
65963,16.7
65964,47.1
65965,11.0
65966,22.8
65967,39.6
65968,2.7
65969,22.9
65970,42.1
65971,8.2
65972,22.2
65973,14.3
65974,22.1
65975,13.6
65976,6.9
65977,61.9
65978,127.3
65979,86.9
65980,12.2
65981,35.3
65982,4.1
65983,11.8
65984,82.9
65985,20.4
65986,52.0
65987,59.7
65988,21.8
65989,31.1
65990,25.2
65991,63.6
65992,1.2
65993,31.5
65994,9.9
65995,55.2
65996,50.1
65997,8.2
65998,62.7
65999,0.5
66000,50.9
66001,21.0
66002,30.8
66003,61.5
66004,33.6
66005,41.0
66006,20.1
66007,85.1
66008,4.3
66009,49.8
66010,84.1
66011,20.6
66012,7.3
66013,6.9
66014,62.7
66015,13.9
66016,36.8
66017,10.8
66018,3.9
66019,6.7
66020,15.2
66021,1.4
66022,10.6
66023,41.2
66024,33.3
66025,9.9
66026,15.3
66027,52.0
66028,30.1
66029,6.2
66030,6.3
66031,1.7
66032,50.0
66033,13.8
66034,143.0
66035,14.5
66036,10.1
66037,7.9
66038,31.1
66039,16.9
66040,33.3
66041,21.7
66042,10.9
66043,11.1
66044,32.4
66045,19.2
66046,52.4
66047,4.5
66048,12.0
66049,64.6
66050,3.1
66051,9.4
66052,43.2
66053,1.6
66054,2.9
66055,15.0
66056,44.4
66057,15.7
66058,23.0
66059,19.9
66060,21.0
66061,37.3
66062,24.4
66063,1.0
66064,19.0
66065,1.9
66066,18.6
66067,24.5
66068,97.6
66069,13.4
66070,29.9
66071,51.0
66072,3.2
66073,82.1
66074,45.0
66075,9.0
66076,35.2
66077,32.6
66078,23.7
66079,28.9
66080,34.5
66081,97.4
66082,18.7
66083,48.6
66084,7.8
66085,12.7
66086,6.3
66087,5.7
66088,30.8
66089,8.4
66090,1.7
66091,3.6
66092,32.0
66093,15.7
66094,143.2
66095,44.9
66096,45.2
66097,9.6
66098,24.9
66099,22.0
66100,59.6
66101,126.9
66102,27.7
66103,59.2
66104,22.8
66105,55.1
66106,45.6
66107,39.5
66108,60.0
66109,48.5
66110,26.7
66111,5.2
66112,35.2
66113,35.4
66114,65.5
66115,15.5
66116,4.9
66117,36.7
66118,88.4
66119,92.9
66120,1.9
66121,12.3
66122,51.2
66123,3.5
66124,3.5
66125,78.7
66126,53.0
66127,29.5
66128,7.3
66129,7.8
66130,28.8
66131,59.8
66132,7.3
66133,14.7
66134,40.5
66135,25.4
66136,11.6
66137,1.2
66138,14.8
66139,56.7
66140,78.1
66141,28.5
66142,0.9
66143,126.3
66144,55.6
66145,24.6
66146,7.1
66147,10.7
66148,23.9
66149,27.7
66150,7.7
66151,20.2
66152,1.9
66153,7.3
66154,4.4
66155,40.6
66156,3.3
66157,19.4
66158,22.0
66159,19.6
66160,3.6
66161,15.9
66162,10.1
66163,26.8
66164,16.3
66165,19.8
66166,3.5
66167,9.6
66168,10.5
66169,5.8
66170,35.9
66171,42.1
66172,30.8
66173,39.0
66174,0.8
66175,13.0
66176,19.2
66177,15.1
66178,73.3
66179,1.7
66180,35.4
66181,16.8
66182,27.5
66183,29.5
66184,28.4
66185,35.5
66186,6.0
66187,19.0
66188,9.8
66189,24.0
66190,24.2
66191,70.3
66192,13.0
66193,4.5
66194,33.9
66195,5.5
66196,27.0
66197,1.5
66198,52.3
66199,1.9
66200,22.4
66201,109.3
66202,34.2
66203,12.0
66204,45.0
66205,42.8
66206,63.7
66207,34.1
66208,83.0
66209,12.7
66210,21.6
66211,34.8
66212,27.8
66213,164.1
66214,5.1
66215,26.2
66216,6.5
66217,42.1
66218,7.9
66219,90.0
66220,21.5
66221,1.0
66222,2.3
66223,0.6
66224,2.0
66225,26.4
66226,11.1
66227,51.1
66228,23.3
66229,39.1
66230,27.0
66231,10.2
66232,13.2
66233,26.8
66234,3.2
66235,30.3
66236,32.5
66237,2.7
66238,43.4
66239,30.6
66240,18.8
66241,5.5
66242,77.3
66243,12.2
66244,2.2
66245,0.4
66246,67.2
66247,29.4
66248,62.6
66249,37.9
66250,92.1
66251,37.1
66252,0.3
66253,11.4
66254,23.5
66255,13.6
66256,27.9
66257,35.3
66258,33.3
66259,68.1
66260,5.6
66261,23.2
66262,9.9
66263,0.7
66264,4.4
66265,18.8
66266,16.8
66267,6.0
66268,17.6
66269,70.6
66270,24.1
66271,12.7
66272,2.2
66273,56.8
66274,8.5
66275,7.3
66276,1.7
66277,37.0
66278,33.1
66279,2.0
66280,5.1
66281,5.1
66282,20.3
66283,47.4
66284,51.2
66285,3.6
66286,27.8
66287,53.0
66288,6.5
66289,45.9
66290,23.3
66291,3.1
66292,14.7
66293,26.4
66294,11.4
66295,4.3
66296,16.4
66297,38.6
66298,32.0
66299,1.9
66300,27.2
66301,38.1
66302,59.8
66303,29.4
66304,16.5
66305,3.2
66306,1.4
66307,22.8
66308,70.1
66309,42.5
66310,13.2
66311,34.9
66312,14.3
66313,11.1
66314,6.6
66315,23.1
66316,80.2
66317,13.8
66318,5.6
66319,9.9
66320,38.2
66321,41.9
66322,10.6
66323,12.8
66324,9.4
66325,39.6
66326,5.2
66327,32.9
66328,1.1
66329,18.2
66330,31.6
66331,21.9
66332,48.9
66333,35.9
66334,6.4
66335,33.0
66336,30.3
66337,28.0
66338,12.2
66339,26.2
66340,14.2
66341,21.5
66342,65.2
66343,20.2
66344,10.8
66345,0.5
66346,5.1
66347,18.2
66348,4.3
66349,22.4
66350,49.3
66351,16.6
66352,12.8
66353,7.7
66354,3.1
66355,98.2
66356,48.5
66357,6.3
66358,21.6
66359,59.1
66360,49.1
66361,44.0
66362,134.8
66363,7.9
66364,88.5
66365,7.5
66366,19.3
66367,43.1
66368,16.6
66369,62.6
66370,22.2
66371,23.8
66372,23.5
66373,10.9
66374,24.8
66375,43.6
66376,3.8
66377,10.5
66378,48.9
66379,16.3
66380,7.5
66381,12.3
66382,2.1
66383,106.9
66384,0.5
66385,73.9
66386,80.3
66387,93.8
66388,6.9
66389,1.1
66390,23.8
66391,2.0
66392,76.8
66393,121.2
66394,0.8
66395,10.1
66396,28.2
66397,106.8
66398,3.1
66399,32.5
66400,1.6
66401,61.9
66402,39.4
66403,36.1
66404,68.9
66405,32.4
66406,46.6
66407,5.8
66408,23.3
66409,28.4
66410,51.9
66411,0.7
66412,44.7
66413,4.2
66414,11.9
66415,70.4
66416,14.6
66417,0.1
66418,45.9
66419,0.3
66420,21.5
66421,4.4
66422,87.5
66423,49.5
66424,45.0
66425,25.2
66426,18.5
66427,0.9
66428,72.7
66429,148.2
66430,2.3
66431,36.3
66432,3.6
66433,5.6
66434,91.4
66435,58.5
66436,44.6
66437,28.8
66438,35.1
66439,30.7
66440,77.5
66441,0.2
66442,87.8
66443,5.1
66444,36.3
66445,0.2
66446,68.8
66447,38.4
66448,43.5
66449,8.5
66450,8.7
66451,40.0
66452,50.3
66453,78.3
66454,37.2
66455,56.0
66456,30.8
66457,36.5
66458,70.4
66459,65.2
66460,37.0
66461,5.1
66462,24.0
66463,93.5
66464,58.0
66465,17.1
66466,19.7
66467,0.0
66468,9.1
66469,48.9
66470,25.3
66471,32.3
66472,11.4
66473,41.8
66474,52.3
66475,72.6
66476,48.2
66477,108.9
66478,7.4
66479,1.2
66480,32.8
66481,3.0
66482,17.5
66483,19.7
66484,17.2
66485,101.5
66486,13.0
66487,9.7
66488,108.1
66489,1.6
66490,83.3
66491,91.9
66492,3.1
66493,73.0
66494,29.6
66495,8.5
66496,11.9
66497,2.0
66498,40.1
66499,8.7
66500,198.3
66501,20.6
66502,93.0
66503,6.0
66504,20.4
66505,88.7
66506,3.0
66507,11.5
66508,2.5
66509,12.8
66510,21.4
66511,6.3
66512,0.1
66513,23.2
66514,86.5
66515,6.9
66516,4.4
66517,32.3
66518,13.9
66519,61.3
66520,11.4
66521,6.9
66522,70.1
66523,28.7
66524,27.5
66525,2.9
66526,31.6
66527,20.7
66528,33.4
66529,30.5
66530,17.5
66531,26.0
66532,32.2
66533,39.8
66534,34.2
66535,15.3
66536,81.1
66537,33.1
66538,79.2
